Day	Time	Rs	Rn	PAR	Tair	RH	u	SatVapPr	VapPress	Battery	!water
84	750	0.45938	-21.712	0.51786	8.4087	99.969	0.11087	1.1023	1.1019	12.54	0.0985
112	1400	479.04	312.71	1004.4	22.492	63.292	0.61581	2.7236	1.7234	12.473	0.6455
46	1800	446.39	252.88	969.65	27.485	64.169	0.72699	3.6687	2.3529	12.674	0.5995
36	1650	758.8	487.39	1609.7	27.194	43.122	1.0689	3.6061	1.5545	12.707	1.008
104	1150	318.34	207.44	686.13	18.373	79.062	0.6714	2.1126	1.6688	12.495	0.557
43	800	37.899	19.924	92.181	20.226	101.87	0.20074	2.3702	2.4145	12.671	0.131
107	1650	108.11	63.625	219.5	18.215	71.095	0.6575	2.0911	1.4863	12.488	0.2615
94	1150	537.9	335.19	1176.1	19.184	65.055	1.1124	2.2223	1.4447	12.515	0.6075
80	2200	-0.15027	-6.2626	-0.57815	15.488	98.38	-0.03737	1.7586	1.7302	12.562	0.105
88	1250	116	60.866	249	19.994	82.783	0.49814	2.3363	1.934	12.54	0.334
75	2100	-0.07243	-40.949	-1.2228	17.179	76.807	0.39623	1.9587	1.5042	12.574	0.161
96	750	-0.03222	-25.449	0	12.618	97.705	0.35639	1.4599	1.4263	12.511	0.1435
64	800	16.331	8.1294	42.809	14.569	101.72	0.13774	1.6575	1.686	12.597	0.132
61	150	-0.86926	-16.955	-0.91875	17.848	97.484	0.07473	2.0434	1.992	12.626	0.109
92	1350	20.277	17.941	60.671	19.881	102.37	1.4182	2.3199	2.3749	12.534	0.0835
85	1450	710.19	460.38	1498.5	23.749	57.325	0.59913	2.94	1.6833	12.544	0.866
47	1000	357.67	222.74	799.72	24.551	78.851	0.32396	3.0847	2.4299	12.663	0.845
70	1800	145.07	79.003	335.13	19.032	70.009	0.63526	2.2011	1.5405	12.592	0.325
44	2300	-0.11532	-1.6164	-3.1139	20.751	100.6	0.15256	2.4481	2.4627	12.671	0.0445
90	1100	444.79	261.81	968.12	18.876	65.799	0.29895	2.1809	1.4333	12.521	0.5755
103	1450	496.8	312.08	1080.6	20.245	85.345	2.0028	2.3733	2.0252	12.508	0.437
93	1400	486.12	322.56	1027.7	21.411	72.079	1.0837	2.5498	1.8376	12.533	0.7795
54	1050	475.42	313.76	1045.8	23.296	100.37	1.0892	2.8611	2.8715	12.644	0.554
48	350	-0.12875	-6.2905	-0.66916	20.675	98.752	0.0423	2.4366	2.4062	12.665	0.0625
43	1650	571.5	374.08	1258.5	26.511	69.4	0.86782	3.4647	2.4037	12.682	1.0495
78	300	-0.36492	-9.1293	-0.10345	17.412	94.343	0.87986	1.9877	1.8752	12.568	0.0925
109	1000	37.685	24.876	82.301	16.528	101.71	1.0874	1.8793	1.9115	12.477	0.072
82	2300	-0.14764	-18	-0.04262	11.781	97.521	0.04694	1.3815	1.3473	12.55	0.093
109	1200	86.589	59.444	192.36	17.483	101.34	0.8113	1.9968	2.0236	12.483	0.0785
97	1250	652.76	414.78	1385.3	22.465	60.825	1.0272	2.7189	1.6536	12.519	0.823
37	850	114.17	61.056	254.47	17.993	83.908	0.65101	2.0622	1.73	12.674	0.559
77	0	-0.43483	-40.489	-1.2662	15.405	98.979	0.26466	1.75	1.7317	12.568	0.0675
82	1000	387.92	213.58	849.38	19.39	82.686	0.21371	2.2522	1.8594	12.548	0.606
58	900	133.61	78.809	283.82	21.228	90.689	0.12939	2.5217	2.2859	12.627	0.331
107	1700	55.81	28.449	113.38	17.496	76.615	0.26466	1.9984	1.5306	12.488	0.2195
32	1350	961.56	615.98	2014.5	26.367	48.767	0.96232	3.4352	1.6752	12.715	1.3925
50	1500	269.12	173.11	602.6	22.097	90.827	1.3514	2.6587	2.4149	12.651	0.2465
38	900	291.65	138.29	645.49	16.488	70.106	0.35546	1.8764	1.313	12.669	0.877
40	2300	-0.02951	-3.0479	0.72391	19.449	96.897	0.17757	2.2585	2.1884	12.685	0.058
102	1200	98.996	68.355	234.09	18.178	102.23	1.5821	2.0861	2.1325	12.501	0.0605
46	1600	782.6	516.57	1687.7	29.056	57.847	0.77609	4.0192	2.3243	12.674	1.1205
93	2150	-1.4786	-21.919	-0.07303	16.143	82.859	0.27022	1.8338	1.5194	12.522	0.0995
95	1250	426.06	278.91	874.33	19.482	60.615	0.69548	2.2639	1.371	12.515	0.797
58	2300	-0.03218	-8.201	-2.4023	20.578	96.764	0.58523	2.4223	2.3437	12.632	0.093
71	100	-0.09129	-19.707	0	11.156	98.396	0.12384	1.3255	1.3042	12.584	0.058
89	1050	444.76	253.97	964.74	19.561	63.787	0.71124	2.2752	1.4501	12.535	0.909
42	1850	40.227	27.796	90.089	22.082	101.49	0.63434	2.6562	2.6956	12.677	0.026
49	1950	46.021	15.662	97.676	21.836	88.733	0.1294	2.6166	2.3217	12.657	0.106
37	800	67.378	29.379	153.43	17.075	87.491	0.75941	1.946	1.7021	12.675	0.398
75	1100	370.58	230.67	745.47	18.418	97.687	0.17387	2.1195	2.0687	12.575	0.643
106	1850	52.782	-4.8507	124.55	17.493	75.466	0.14144	1.9993	1.5075	12.488	0.1245
99	400	-0.31162	-23.485	0	8.6493	99.704	0.12198	1.1204	1.1171	12.5	0.059
88	1300	128.13	71.433	276.02	20.242	83.225	0.27949	2.3725	1.9746	12.541	0.3885
83	1900	31.166	-2.0709	76.844	18.444	79.659	0.17757	2.1216	1.6889	12.553	0.1415
70	2050	-0.19316	-43.845	0.45022	15.715	87.874	0.03211	1.7852	1.5667	12.593	0.0945
61	1300	768.61	509.64	1627.1	25.357	63.432	1.1986	3.236	2.0517	12.616	1.004
99	700	-0.44326	-15.958	0	8.7111	100.14	0.07566	1.1251	1.1267	12.5	0.0585
106	1150	499.71	306.05	1027.3	19.783	64.022	0.43051	2.3065	1.4757	12.489	0.668
51	850	61.482	41.68	127.26	21.308	101.91	0.09697	2.5334	2.5817	12.652	0.0625
68	0	0.36484	-13.081	0.01217	19.399	101.24	0.16646	2.2515	2.2794	12.606	0.0905
119	600	0.00537	-10.949	0.24349	15.578	95.936	0.22575	1.7686	1.6968	12.458	0.0755
114	250	-0.1101	-21.826	0.17662	9.5106	98.36	0.084	1.1876	1.1682	12.473	0.0775
89	2150	-0.42141	-54.158	-0.75483	11.764	86.021	0.24614	1.3799	1.1869	12.537	0.115
46	800	33.385	18.133	101.74	18.3	100.39	0.23965	2.1024	2.1107	12.666	0.1215
47	700	0.25226	-8.9721	2.1362	17.164	99.729	-0.01143	1.9568	1.9515	12.66	0.062
78	900	164.84	49.965	377.1	19.055	81.363	0.78258	2.2041	1.7928	12.567	0.6105
112	150	-0.15571	-19.433	0.35922	11.903	98.879	0.07751	1.3927	1.3771	12.478	0.0845
74	450	0.06172	-13.831	-0.5234	15.688	100.99	0.12384	1.7812	1.7988	12.581	0.118
94	1450	414.29	267.57	848.03	19.242	67.638	0.65379	2.2306	1.5069	12.521	0.749
101	700	-0.0161	-9.1822	0.10957	14.35	95.445	-0.04942	1.6342	1.5598	12.505	0.0615
93	1750	234.2	113.31	504.76	20.688	66.323	0.9373	2.4394	1.6174	12.533	0.3955
103	500	-0.26823	-20.677	0.37108	18.541	102.15	1.2236	2.134	2.1799	12.514	0.067
46	850	76.618	55.119	172.73	19.341	100.57	0.12662	2.2438	2.2566	12.666	0.1415
116	400	-0.06714	-14.616	0.76128	9.6204	98.368	0.07751	1.1963	1.1768	12.466	0.076
69	1500	219.23	146.09	459.5	18.569	97.32	1.2292	2.1379	2.0805	12.593	0.0865
37	1150	237.72	146.08	538.12	21.399	71.355	1.0522	2.5476	1.8178	12.677	0.8305
70	1600	381.02	247.03	778.8	18.894	94.277	0.81407	2.1821	2.0571	12.586	0.6605
59	400	-0.01609	-5.1422	2.2204	19.744	101.71	0.56671	2.3003	2.3396	12.626	0.0615
96	1850	83.543	-5.99	190.16	18.033	65.248	0.59357	2.0682	1.3485	12.52	0.1805
104	1900	14.273	-45.457	40.68	15.499	75.202	0.42217	1.7602	1.3227	12.501	0.135
91	600	0	-1.9837	0.01217	15.384	99.529	0.46201	1.7468	1.7386	12.529	0.0875
77	1200	791.22	505.32	1673.4	23.471	60.844	1.4534	2.89	1.7584	12.571	0.846
116	2300	-0.07248	-6.4415	-1.0046	14.092	87.451	0.06547	1.6071	1.4053	12.465	0.143
37	2150	-0.04292	-60.971	-1.2168	14.959	71.047	0.49814	1.6999	1.2073	12.686	0.169
78	1500	749.78	502.27	1611.3	23.585	58.419	1.3413	2.9095	1.6995	12.571	0.8205
52	800	19.837	13.428	42.873	21.415	101.26	0.18406	2.55	2.5821	12.651	0.0615
95	700	-1.0364	-11.29	0.02436	13.501	92.726	0.21649	1.5465	1.434	12.512	0.1175
102	550	-0.04831	-12.666	-1.1627	18.161	73.918	0.5806	2.0837	1.5403	12.496	0.13
85	1650	549.62	332.25	1155.4	23.96	52.566	0.65009	2.9763	1.5644	12.545	0.6265
110	1250	306.94	193.74	630.37	20.331	92.808	0.56485	2.386	2.2137	12.482	0.4585
114	1950	-0.04831	-38.852	-0.79733	13.549	90.718	0.05898	1.5521	1.4076	12.47	0.112
47	650	-0.07514	-6.4087	-1.5214	16.742	99.758	-0.04015	1.9053	1.9007	12.66	0.0655
71	950	284.26	152.67	606.59	16.127	90.278	0.01636	1.8341	1.652	12.577	0.3695
89	1300	521.67	331.63	1059.5	22.018	52.033	0.6297	2.6494	1.3752	12.533	0.699
96	2300	-0.18256	-46.428	-0.07306	12.396	90.028	0.3675	1.4389	1.2949	12.518	0.1015
107	2000	-0.07246	-13.776	-1.3452	15.328	88.135	0.02377	1.7405	1.534	12.489	0.0835
98	600	-0.41639	-12.388	0	9.4416	100.24	0.11365	1.1822	1.1851	12.506	0.0465
50	2250	-0.04292	-1.5666	0.97333	19.962	101.75	1.0225	2.3316	2.3723	12.653	0.0535
37	2350	-0.0161	-65.523	-0.0974	12.778	80.239	0.24613	1.4755	1.1833	12.681	0.1005
113	1400	225.36	131.06	429.94	21.121	68.149	0.33508	2.5064	1.7057	12.467	0.501
63	1800	404.63	211.27	834	22.944	59.492	1.2857	2.7991	1.6654	12.617	0.4475
55	1500	382.52	251.19	781.23	23.658	71.376	0.6751	2.9232	2.0852	12.636	0.7765
109	1550	74.155	51.252	168.09	17.69	100.04	0.77702	2.0229	2.0237	12.482	0.081
83	950	177.42	93.034	386.27	16.072	102.34	0.05064	1.8256	1.8682	12.544	0.221
42	1250	192.63	134.76	442.85	22.538	101.39	0.63434	2.7309	2.7689	12.677	0.098
63	100	-0.62261	-13.202	0.02435	15.301	102.32	0.09882	1.7375	1.7779	12.614	0.1035
82	150	0.00269	-19.551	0	10.912	98.65	0.09141	1.3041	1.2865	12.558	0.119
49	350	0.01609	-12.812	-0.00608	19.106	102.07	-0.04942	2.2109	2.2566	12.659	0.0705
76	1500	472.65	299.82	998.97	20.347	84.457	1.1652	2.3891	2.0176	12.567	0.635
55	2050	5.4862	-44.116	10.867	18.946	86.744	0.08585	2.1896	1.898	12.638	0.124
108	1750	58.562	34.822	118.34	16.282	97.741	0.69085	1.8501	1.8083	12.482	0.1015
65	1650	246.43	152.23	509.9	21.181	66.317	0.88357	2.5138	1.667	12.605	0.5665
79	1650	415.26	270.92	880.99	20.847	74.773	1.193	2.4632	1.842	12.566	0.5435
72	50	0	-20.338	0	10.759	98.195	0.09419	1.2909	1.2676	12.577	0.101
98	1800	204.94	62.829	416.68	18.71	68.903	0.94194	2.1569	1.486	12.514	0.207
114	1700	178.64	87.281	386.18	17.553	70.64	0.43792	2.0056	1.4165	12.468	0.4045
88	1050	161.95	99.676	352.05	19.597	89.779	0.32303	2.2796	2.0463	12.542	0.296
50	750	4.6891	1.6412	9.8253	19.672	101.6	0.25077	2.2901	2.3269	12.653	0.039
85	1950	11.018	-49.027	34.043	17.314	78.716	0.26281	1.9766	1.5536	12.553	0.134
93	900	166.78	24.61	374.53	19.546	102.53	0.23409	2.2726	2.3301	12.535	0.118
85	550	-0.80055	-22.394	0.00609	8.3017	99.208	0.10901	1.0943	1.0856	12.533	0.079
114	1600	258	152.9	536.07	18.696	65.876	0.46849	2.155	1.4193	12.462	0.5
48	2250	-0.02145	-3.7002	-0.09123	19.945	102.04	0.04601	2.3293	2.3769	12.659	0.04
74	900	211.97	58.818	453.63	16.153	87.299	0.20352	1.8371	1.601	12.576	0.457
95	1450	460.52	297.46	939.91	20.934	54.351	0.98363	2.4767	1.3461	12.519	0.7395
109	500	-0.35968	-4.9031	0.2922	15.054	101.87	0.40179	1.7107	1.7427	12.477	0.0685
97	300	-0.21744	-30.102	-0.42616	14.742	84.192	0.32952	1.6763	1.4109	12.512	0.0835
60	1100	535.89	341.55	1164.5	22.491	90.999	1.3264	2.7249	2.4776	12.618	0.848
34	1450	709.44	458.25	1501.4	25.789	54.31	0.75941	3.3192	1.8025	12.701	1.369
97	100	-0.3034	-6.6664	-0.02436	14.154	86.09	0.34156	1.6138	1.3888	12.518	0.073
116	1100	196.63	115.21	405.09	16.086	76.663	0.80759	1.8275	1.4009	12.459	0.673
112	550	0.0188	-19.127	1.4312	10.752	100.44	0.07936	1.2904	1.2961	12.472	0.0735
42	1400	226.82	156.49	503.21	22.802	101.13	0.69549	2.7749	2.8064	12.677	0.066
106	500	-0.09402	-24.092	0	7.8929	99.483	-0.07999	1.0642	1.0588	12.48	0.0615
67	700	-0.01341	-13.733	0.41982	19.163	88.302	0.28319	2.2186	1.9591	12.6	0.139
72	1450	524.85	340.75	1068.4	23.707	63.577	0.94194	2.9321	1.8626	12.583	0.7925
99	750	-0.3358	-26.325	0.00609	8.5533	100.04	0.03489	1.1131	1.1135	12.501	0.0575
106	1200	310.83	195.91	645.23	18.192	69.709	0.41291	2.0881	1.4551	12.482	0.6215
88	2200	-0.29248	-24.034	-1.138	16.335	90.775	0.14422	1.8564	1.6851	12.542	0.074
91	2200	-2.9784	-1.777	-0.00609	17.574	100.42	1.1689	2.0083	2.0167	12.529	0.0815
77	1450	567.02	373.95	1176.7	22.415	69.822	1.6498	2.7137	1.89	12.571	0.6135
86	900	149.23	53.339	350.05	14.574	101.3	-0.04942	1.6607	1.683	12.531	0.173
85	400	-0.20148	-20.437	0	8.5635	98.795	0.05805	1.1139	1.1005	12.54	0.091
73	1650	294.73	184.87	624.26	21.895	98.891	1.2523	2.6263	2.5973	12.59	0.4265
55	1750	403.87	249.19	857.99	23.553	67.201	1.2143	2.9042	1.9517	12.637	0.656
100	150	-0.02685	-6.2766	0	13.687	99.251	0.02099	1.5653	1.5536	12.511	0.0445
56	850	173.17	45.98	394.64	17.216	97.173	0.31099	1.9645	1.9071	12.628	0.3015
111	2100	-0.0644	-6.2293	-0.82773	16.359	98.99	-0.01143	1.8593	1.8405	12.488	0.083
65	700	-0.47793	-4.2721	-0.14006	13.53	100.84	0.06732	1.5496	1.5626	12.597	0.061
40	1700	395.08	260.8	842.83	23.945	68.798	1.1078	2.9733	2.0455	12.695	0.56
100	1900	14.362	0.66044	31.793	17.917	84.386	-0.00031	2.0522	1.7312	12.514	0.127
60	850	155.85	54.304	329.32	18.663	102.09	0.09326	2.1511	2.1959	12.62	0.2755
75	300	0	-21.491	0	12.339	98.277	0.07751	1.4332	1.4085	12.577	0.1095
109	650	-0.36504	-1.1457	0.46873	16.172	101.83	0.64731	1.8371	1.8707	12.484	0.068
60	50	-0.31113	-7.0033	0.01825	20.07	101.92	0.93915	2.3474	2.3924	12.626	0.063
36	400	-0.02954	-18.735	0	9.3116	96.482	0.15719	1.1716	1.1304	12.677	0.0665
59	1500	484.58	322.33	1016.4	24.617	79.259	1.3672	3.0957	2.4532	12.629	0.5505
79	100	-0.20668	-21.882	-0.02435	15.224	99.743	0.08956	1.7291	1.7248	12.569	0.097
98	700	-0.25789	-15.63	-0.01828	10.825	98.476	0.07936	1.2966	1.2769	12.506	0.07
57	1800	102.42	67.087	230.53	22.659	83.259	0.94379	2.7513	2.2902	12.63	0.3325
101	100	-0.00537	-9.3434	0.07305	15.344	93.896	0.09141	1.7423	1.636	12.51	0.062
108	600	-0.13959	-3.2939	0.10959	13.853	100.43	0.03675	1.5823	1.5891	12.484	0.0685
117	2250	0.0161	-17.391	-0.03044	15.807	70.558	0.70105	1.795	1.2666	12.464	0.165
70	1650	242.53	154.97	498.66	18.983	86.323	0.86689	2.1938	1.8939	12.586	0.6565
65	850	69.259	38.91	139.84	15.07	100.86	0.06361	1.7124	1.7272	12.596	0.0845
54	650	-0.53375	-1.6704	0.01825	20.899	102	0.4407	2.4704	2.52	12.645	0.0885
92	1850	32.305	21.428	69.065	20.591	102.55	1.8351	2.424	2.4859	12.541	0.0835
52	1250	130.93	81.364	274.19	22.835	94.308	0.5176	2.7806	2.6223	12.651	0.3235
113	1200	279.26	170.24	581.92	20.454	76.268	0.31655	2.404	1.8332	12.469	0.7725
74	1050	507.14	294.96	1089.5	20.865	69.199	0.54632	2.4658	1.7055	12.578	0.8405
70	1350	281.45	163.2	555.52	18.374	99.391	0.72699	2.1138	2.1005	12.586	0.46
101	1900	14.188	-45.172	44.334	17.135	75.814	0.03211	1.9541	1.4792	12.507	0.1185
63	1500	806.28	538.79	1707.6	24.166	59.782	1.5859	3.0135	1.801	12.618	0.9855
89	150	-0.06979	-11.04	0.2435	14.676	98.56	0.04879	1.669	1.6449	12.543	0.091
98	100	-0.22816	-34.211	-0.98007	10.884	92.555	0.13032	1.302	1.2049	12.518	0.0765
76	400	-0.10468	-22.253	-1.9053	13.003	95.376	0.06176	1.4971	1.4279	12.569	0.119
110	700	0	-3.5257	0.96154	17.664	100.53	0.1192	2.0196	2.0302	12.489	0.084
34	1150	670.8	412.54	1439.8	23.964	53.772	0.55281	2.9768	1.6003	12.695	1.243
32	2050	23.212	-52.382	51.725	18.137	67.785	0.5945	2.0813	1.4098	12.717	0.1905
76	1250	225.61	133.22	468.57	18.167	90.302	0.76775	2.0869	1.8764	12.574	0.2735
79	300	-0.00268	-20.89	0	15.308	100.14	0.02377	1.7384	1.7409	12.569	0.082
109	1150	54.056	38.6	129.08	17.216	101.42	0.85484	1.9633	1.9911	12.483	0.0715
94	0	-1.1381	-46.133	-0.08522	13.608	89.367	0.20815	1.5575	1.3918	12.53	0.101
58	950	208.92	129.57	450.31	22.194	86.525	0.28042	2.6756	2.3131	12.62	0.5235
82	100	-0.0537	-17.912	-0.00609	11.012	98.566	0.18406	1.3128	1.294	12.558	0.0645
54	1100	584.33	377.9	1289.8	23.933	99.938	0.94657	2.9728	2.9706	12.643	0.71
87	1400	676.94	447.1	1417.6	25.838	63.378	1.5553	3.3293	2.1095	12.544	0.815
120	1100	139.24	75.73	283.25	18.724	84.604	1.2745	2.1588	1.8263	12.462	0.48
52	2300	-0.1448	-6.0587	-1.3744	21.179	95.839	0.30636	2.5134	2.4088	12.652	0.06
72	700	-0.00269	-24.433	0	8.3661	99.461	0.09234	1.0991	1.0931	12.572	0.084
34	2300	-0.0456	-45.805	-0.17033	15.842	83.427	0.09604	1.7991	1.5004	12.705	0.099
72	2100	-0.15288	-27.661	-1.028	15.812	94.926	0.0562	1.7955	1.7043	12.58	0.13
43	1400	948.95	632.47	2044.8	27.524	73.757	0.90951	3.6763	2.7113	12.675	1.1185
98	2250	-0.27384	-17.791	-0.13395	10.247	97.192	0.09882	1.2476	1.2125	12.511	0.1085
81	1900	66.893	-18.986	159.14	19.809	72.329	0.24891	2.3108	1.6693	12.572	0.149
88	800	7.3492	-6.3732	16.612	16.407	99.454	0.46664	1.8649	1.8547	12.543	0.1015
59	750	3.2135	-0.46865	10.987	19.372	101.92	0.24243	2.2477	2.2909	12.626	0.102
116	2200	-0.02953	-7.8919	-1.035	14.139	85.365	0.18406	1.612	1.3761	12.465	0.111
94	2350	-0.65506	-20.989	-0.02435	10.178	97.472	0.23409	1.2418	1.2104	12.518	0.116
67	1800	263.17	160.67	564.18	23.22	77.689	0.84188	2.8477	2.2101	12.61	0.2395
73	1750	134.11	76.397	292.56	21.312	98.905	0.67881	2.5341	2.5066	12.584	0.293
82	2000	1.1826	-36.716	4.1295	15.664	90.602	0.10345	1.7793	1.6113	12.56	0.1325
102	1750	35.587	27.098	85.673	19.425	102.57	1.3746	2.2552	2.3132	12.508	0.0615
66	1050	167.75	104.17	344.45	19.989	73.842	0.9373	2.3358	1.7246	12.598	0.732
95	1400	734.24	487.76	1506.7	21.613	54.691	0.78814	2.5821	1.4109	12.513	0.862
97	2250	-0.19326	-12.561	-0.04261	15.084	79.472	0.25725	1.7135	1.3617	12.517	0.124
55	1300	433.05	288.14	891.89	24.249	71.66	0.53243	3.0283	2.1696	12.637	0.775
54	2000	28.376	9.3103	56.092	21.053	82.116	0.3045	2.494	2.048	12.651	0.156
35	750	19.567	-2.7598	61.033	9.6504	96.719	0.08678	1.1987	1.1594	12.677	0.189
42	2050	6.0601	1.8942	8.0394	21.531	101.7	0.70197	2.5683	2.6119	12.677	0.026
52	2000	9.8705	1.3701	20.458	21.915	90.057	0.69456	2.6293	2.3678	12.651	0.066
63	750	4.9538	-20.986	16.666	12.282	102.51	0.09882	1.4279	1.4637	12.604	0.104
108	200	-0.04563	-10.421	1.4062	15.448	84.418	0.71865	1.7541	1.4805	12.485	0.0695
111	650	-0.69541	-17.321	0.79161	12.803	100.7	0.01173	1.4775	1.4878	12.478	0.08
33	350	-0.02685	-23.851	-0.00609	12.402	91.239	0.11272	1.4391	1.313	12.69	0.127
78	1250	706.57	464.26	1518.5	22.666	66.934	1.3283	2.7547	1.8394	12.565	0.966
36	1800	483.08	274.25	1032.5	24.889	51.484	1.2449	3.1465	1.6195	12.708	0.6735
43	1500	833.55	559.54	1800.5	27.494	70.761	0.96602	3.6711	2.5958	12.681	1.1535
35	500	-1.0418	-19.079	-0.20704	10.891	95.932	0.16646	1.3024	1.2494	12.676	0.0845
33	1950	214.91	59.728	421.54	20.846	60.319	0.77516	2.463	1.4853	12.715	0.299
52	1100	144.7	97.809	309.24	22.637	97.092	0.39437	2.7474	2.6672	12.652	0.2035
91	2150	-3.2548	-1.9193	-0.01217	17.244	100.17	1.0513	1.9667	1.9702	12.528	0.0665
72	200	0	-21.989	0	9.971	98.739	0.12754	1.2247	1.2093	12.578	0.07
89	1000	339.31	189.98	744.98	18.107	77.003	0.40364	2.0777	1.5967	12.53	0.815
114	600	-0.01343	-23.616	0.78593	7.3915	99.814	0.09604	1.0285	1.0266	12.461	0.072
50	450	0.19314	-1.5945	-0.10342	19.212	99.824	0.03675	2.2255	2.2216	12.653	0.0435
37	1800	397.54	230.71	827.85	22.053	58.934	0.99011	2.6518	1.5626	12.696	0.738
75	150	0	-20.124	0	12.192	98.713	0.06361	1.4194	1.4011	12.578	0.1225
75	1600	578.88	375.9	1211.7	22.634	59.752	1.5395	2.7477	1.6409	12.577	0.6215
94	1750	281.11	142.52	584.86	18.503	63.004	0.75015	2.1294	1.3411	12.521	0.3815
63	2000	13.683	-47.14	37.048	18.84	68.32	0.63526	2.1746	1.4851	12.618	0.1585
36	1600	828.07	537.97	1751.8	27.269	43.489	0.95954	3.6217	1.5749	12.708	1.1505
103	300	-0.44527	-1.2947	0.146	20.876	102.55	1.0846	2.467	2.5299	12.507	0.0745
41	2250	0.05097	-1.1509	0.13992	19.481	100.76	0.97344	2.263	2.2803	12.672	0.047
56	0	0.00268	-15.915	-0.20693	14.932	99.153	-0.00217	1.6968	1.6824	12.628	0.088
64	900	188.58	87.118	414.03	16.597	100.59	0.20351	1.888	1.8989	12.602	0.117
43	100	-0.1448	-2.6013	-3.0468	21.479	101.78	0.52409	2.56	2.6057	12.677	0.026
71	1550	745.62	481.11	1551.3	24.433	53.593	0.57226	3.062	1.6406	12.584	0.8045
103	1250	515.33	327.98	1104.4	21.357	70.14	1.9222	2.5432	1.7811	12.508	0.3345
86	850	29.307	16.07	79.51	13.28	100.82	0.04416	1.5246	1.5372	12.538	0.123
91	900	30.519	17.413	61.184	15.408	99.885	0.48332	1.7495	1.7475	12.53	0.0825
98	950	222.42	89.36	496.91	14.931	89.7	0.20722	1.6978	1.5215	12.505	0.2405
104	1300	610.65	396.01	1308.6	21.438	66.962	0.75386	2.554	1.709	12.501	0.734
54	1300	869.93	586.5	1904.5	25.858	96.843	1.0318	3.3336	3.2284	12.649	0.9365
93	950	153.86	76.167	362.76	19.718	102.04	0.50092	2.2968	2.3437	12.534	0.1665
119	2250	0.09126	-2.3339	-0.11566	16.045	101.49	0.15997	1.8223	1.8495	12.464	0.092
107	1900	2.9275	-6.0969	8.8057	15.922	88.87	0.0247	1.8081	1.6069	12.489	0.111
114	1800	94.667	38.386	195.78	16.629	74.951	0.43792	1.8916	1.4176	12.469	0.172
34	300	-0.03221	-32.918	0.00609	12.465	93.503	0.18591	1.4453	1.3513	12.689	0.089
60	400	-0.1368	-24.937	-0.65699	18.788	101.4	0.71031	2.1674	2.1977	12.626	0.0875
40	2050	12.184	3.6798	22.378	19.841	95.014	0.05805	2.3142	2.1988	12.684	0.054
57	1250	436.25	286.28	919.14	25.174	73.348	0.88541	3.2009	2.3467	12.63	0.5385
55	1650	635.22	416.89	1306.6	24.495	67.521	1.143	3.0753	2.074	12.643	0.829
49	700	0.31928	-12.463	0.44419	18.461	102.2	0.02748	2.1235	2.1703	12.653	0.091
98	1500	690.03	450.9	1449.1	21.813	61.821	1.2421	2.613	1.6153	12.512	0.761
75	2050	-0.03487	-52.335	-0.68132	17.271	76.873	0.33323	1.9709	1.5132	12.573	0.106
51	1050	183.9	130.08	392.82	22.732	101.34	0.18313	2.7634	2.8005	12.645	0.129
96	1400	662.93	432.59	1416.1	21.352	60.479	1.0948	2.5407	1.5356	12.513	0.8775
69	2150	-0.34883	-7.7612	-0.07302	17.067	92.158	0.34712	1.9452	1.7915	12.594	0.1005
118	1300	442.22	283.25	907.53	20.139	66.587	1.1606	2.3579	1.5694	12.455	0.737
34	2000	87.195	5.181	166.09	21.486	65.494	0.32674	2.5632	1.6758	12.715	0.2375
94	1950	3.3	-10.359	9.4862	15.35	77.21	0.38789	1.743	1.3458	12.521	0.104
58	2150	0.01341	-16.835	-0.66894	21.129	90.547	0.62414	2.5057	2.2688	12.625	0.074
57	2100	-0.07508	-18.531	-0.64462	21.186	88.792	0.80574	2.5145	2.2327	12.631	0.137
110	100	-0.01073	-5.6122	0.59031	17.909	99.714	0.44996	2.051	2.0451	12.489	0.077
111	2250	-0.09126	-16.445	0.21306	14.481	98.241	0.11457	1.6482	1.6192	12.483	0.082
105	600	0.20148	-20.555	0.03046	7.9365	100.33	0.1609	1.0674	1.0709	12.481	0.068
71	1950	19.022	-37.691	68.907	18.309	78.53	0.30358	2.1041	1.6503	12.592	0.1675
96	2050	-0.1288	-56.321	-0.88237	13.433	84.195	0.14885	1.5404	1.2956	12.522	0.1055
64	1400	502.03	324.37	1063.8	20.366	92.389	1.4589	2.391	2.2087	12.606	0.7245
49	2000	17.764	-3.3411	38.074	21.543	90.749	0.05805	2.5701	2.3322	12.657	0.129
78	1750	400.12	223.34	851.96	22.265	66.534	1.1393	2.6861	1.787	12.571	0.407
94	1650	284.41	177.84	601.71	19.849	60.575	0.64082	2.3165	1.4015	12.521	0.6695
75	1300	759.55	491.16	1608.3	22.989	61.302	1.3431	2.8077	1.7197	12.565	0.919
55	1400	462.1	306.32	966.15	24.215	71.224	0.67603	3.0257	2.1496	12.636	0.741
111	2050	-0.05635	-8.768	-0.66938	16.176	98.311	0.02192	1.8377	1.8067	12.482	0.089
106	100	-0.59879	-19.094	0.97434	9.92	98.295	0.07288	1.2206	1.1998	12.486	0.0685
80	400	-0.0537	-9.1738	-0.06698	13.366	98.818	0.10901	1.533	1.5149	12.564	0.097
45	2100	0.067	-10.578	0.89946	21.409	93.52	0.03211	2.5492	2.3842	12.683	0.1495
