Europe	Asia	Africa	NorthAmerica	Africaner	Portugal	SOTO	Spain	Suisse	Thailand	USAB	USAW	ZULU	male	female	PUSA	PUSB	PUSC	SSPIA	SSPIB	SSPIC	SSPID	!Age
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	1	2	1	1	69
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	2	4	1	1	69
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	1	1	1	1	51
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	2	1	1	1	51
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	1	1	2	28
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	2	1	1	56
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	2	4	2	56
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	2	1	2	1	2	42
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	1	2	2	1	1	34
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	1	2	2	1	2	34
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	2	2	1	2	3	2	1	48
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	1	2	3	2	1	48
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	2	2	3	1	1	44
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	2	3	1	1	74
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	1	3	1	1	74
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	2	2	4	2	1	78
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	1	2	2	1	1	21
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	1	1	1	1	1	21
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	2	2	1	1	1	29
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	2	1	1	1	1	29
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	2	2	4	2	2	57
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	4	2	1	56
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	1	1	2	58
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	2	2	3	1	1	58
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	2	3	2	1	62
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	1	1	2	1	2	32
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	1	1	1	1	2	32
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	1	1	1	39
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	2	2	3	1	1	64
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	2	2	3	2	1	64
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	1	1	1	1	1	40
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	1	2	2	1	33
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	1	2	1	1	33
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	1	2	2	1	2	21
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	1	1	1	1	2	21
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	1	2	3	1	2	63
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	3	2	1	63
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	1	1	2	1	2	32
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	1	1	2	1	1	32
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	2	3	2	1	78
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	3	2	1	36
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	1	2	3	1	2	53
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	1	2	2	1	1	28
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	2	2	2	1	68
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	2	2	2	2	68
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	1	2	1	2	58
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	1	2	2	2	2	58
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	3	1	2	43
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	2	1	1	43
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	1	2	1	1	33
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	1	2	1	1	1	33
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	2	3	2	1	42
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	2	2	1	42
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	2	1	2	40
