a0	a3	!t0	!t1	!t2	!t3	!t4	!t5	!t6	!t7	!t8	!t9
66	30	0	0	0	0	0	0	0	0	0	1
120	225	0	0	0	0	0	0	0	0	0	1
154	83	0	0	0	0	0	0	0	0	0	1
107	100	0	0	0	0	0	0	0	0	0	1
123	192	0	0	0	0	0	0	0	0	0	1
150	0	0	0	0	0	0	0	0	0	0	1
75	199	0	0	0	0	0	0	0	0	0	1
133	131	0	0	0	0	0	0	0	0	0	1
107	70	0	0	0	0	0	0	0	0	0	1
51	0	0	0	0	0	0	0	0	0	0	1
59	225	0	0	0	0	0	0	0	0	0	1
148	224	0	0	0	0	0	0	0	0	0	1
114	224	0	0	0	0	0	0	0	0	0	1
100	192	0	0	0	0	0	0	0	0	0	1
103	161	0	0	0	0	0	0	0	0	0	1
93	3	0	0	0	0	0	0	0	0	0	1
119	253	0	0	0	0	0	0	0	0	0	1
124	0	0	0	0	0	0	0	0	0	0	1
124	64	0	0	0	0	0	0	0	0	0	1
111	14	0	0	0	0	0	0	0	0	0	1
134	192	0	0	0	0	0	0	0	0	0	1
103	227	0	0	0	0	0	0	0	0	0	1
100	28	0	0	0	0	0	0	0	0	0	1
108	2	0	0	0	0	0	0	0	0	0	1
95	225	0	0	0	0	0	0	0	0	0	1
124	31	0	0	0	0	0	0	0	0	0	1
119	0	0	0	0	0	0	0	0	0	0	1
87	36	0	0	0	0	0	0	0	0	0	1
147	253	0	0	0	0	0	0	0	0	0	1
100	126	0	0	0	0	0	0	0	0	0	1
110	134	0	0	0	0	0	0	0	0	0	1
87	211	0	0	0	0	0	0	0	0	0	1
110	7	0	0	0	0	0	0	0	0	0	1
66	241	0	0	0	0	0	0	0	0	0	1
49	126	0	0	0	0	0	0	0	0	0	1
95	12	0	0	0	0	0	0	0	0	0	1
140	124	0	0	0	0	0	0	0	0	0	1
124	30	0	0	0	0	0	0	0	0	0	1
88	3	0	0	0	0	0	0	0	0	0	1
100	225	0	0	0	0	0	0	0	0	0	1
153	60	0	0	0	0	0	0	0	0	0	1
136	6	0	0	0	0	0	0	0	0	0	1
121	5	0	0	0	0	0	0	0	0	0	1
121	129	0	0	0	0	0	0	0	0	0	1
103	60	0	0	0	0	0	0	0	0	0	1
109	14	0	0	0	0	0	0	0	0	0	1
107	0	0	0	0	0	0	0	0	0	0	1
100	135	0	0	0	0	0	0	0	0	0	1
136	79	0	0	0	0	0	0	0	0	0	1
121	60	0	0	0	0	0	0	0	0	0	1
140	131	0	0	0	0	0	0	0	0	0	1
45	126	0	0	0	0	0	0	0	0	0	1
80	135	0	0	0	0	0	0	0	0	0	1
83	30	0	0	0	0	0	0	0	0	0	1
93	147	0	0	0	0	0	0	0	0	0	1
69	22	0	0	0	0	0	0	0	0	0	1
149	225	0	0	0	0	0	0	0	0	0	1
148	125	0	0	0	0	0	0	0	0	0	1
140	0	0	0	0	0	0	0	0	0	0	1
117	240	0	0	0	0	0	0	0	0	0	1
125	60	0	0	0	0	0	0	0	0	0	1
136	30	0	0	0	0	0	0	0	0	0	1
98	131	0	0	0	0	0	0	0	0	0	1
74	224	0	0	0	0	0	0	0	0	0	1
101	199	0	0	0	0	0	0	0	0	0	1
65	195	0	0	0	0	0	0	0	0	0	1
109	63	0	0	0	0	0	0	0	0	0	1
165	30	0	0	0	0	0	0	0	0	0	1
107	227	0	0	0	0	0	0	0	0	0	1
126	255	0	0	0	0	0	0	0	0	0	1
149	224	0	0	0	0	0	0	0	0	0	1
139	199	0	0	0	0	0	0	0	0	0	1
124	82	0	0	0	0	0	0	0	0	0	1
101	48	0	0	0	0	0	0	0	0	0	1
96	2	0	0	0	0	0	0	0	0	0	1
71	120	0	0	0	0	0	0	0	0	0	1
142	48	0	0	0	0	0	0	0	0	0	1
114	203	0	0	0	0	0	0	0	0	0	1
96	30	0	0	0	0	0	0	0	0	0	1
147	15	0	0	0	0	0	0	0	0	0	1
132	158	0	0	0	0	0	0	0	0	0	1
121	194	0	0	0	0	0	0	0	0	0	1
106	131	0	0	0	0	0	0	0	0	0	1
106	252	0	0	0	0	0	0	0	0	0	1
164	45	0	0	0	0	0	0	0	0	0	1
108	225	0	0	0	0	0	0	0	0	0	1
79	0	0	0	0	0	0	0	0	0	0	1
162	14	0	0	0	0	0	0	0	0	0	1
59	124	0	0	0	0	0	0	0	0	0	1
79	252	0	0	0	0	0	0	0	0	0	1
102	97	0	0	0	0	0	0	0	0	0	1
153	12	0	0	0	0	0	0	0	0	0	1
90	253	0	0	0	0	0	0	0	0	0	1
129	32	0	0	0	0	0	0	0	0	0	1
143	14	0	0	0	0	0	0	0	0	0	1
94	62	0	0	0	0	0	0	0	0	0	1
83	2	0	0	0	0	0	0	0	0	0	1
163	8	0	0	0	0	0	0	0	0	0	1
86	241	0	0	0	0	0	0	0	0	0	1
87	255	0	0	0	0	0	0	0	0	0	1
93	209	0	0	0	0	0	0	0	0	0	1
33	159	0	0	0	0	0	0	0	0	0	1
144	225	0	0	0	0	0	0	0	0	0	1
122	243	0	0	0	0	0	0	0	0	0	1
129	129	0	0	0	0	0	0	0	0	0	1
59	255	0	0	0	0	0	0	0	0	0	1
133	7	0	0	0	0	0	0	0	0	0	1
124	14	0	0	0	0	0	0	0	0	0	1
99	60	0	0	0	0	0	0	0	0	0	1
58	0	0	0	0	0	0	0	0	0	0	1
125	28	0	0	0	0	0	0	0	0	0	1
97	237	0	0	0	0	0	0	0	0	0	1
120	245	0	0	0	0	0	0	0	0	0	1
137	65	0	0	0	0	0	0	0	0	0	1
84	248	0	0	0	0	0	0	0	0	0	1
129	241	0	0	0	0	0	0	0	0	0	1
41	255	0	0	0	0	0	0	0	0	0	1
41	204	0	0	0	0	0	0	0	0	0	1
121	142	0	0	0	0	0	0	0	0	0	1
53	223	0	0	0	0	0	0	0	0	0	1
109	225	0	0	0	0	0	0	0	0	0	1
134	12	0	0	0	0	0	0	0	0	0	1
138	44	0	0	0	0	0	0	0	0	0	1
56	252	0	0	0	0	0	0	0	0	0	1
113	0	0	0	0	0	0	0	0	0	0	1
113	127	0	0	0	0	0	0	0	0	0	1
118	78	0	0	0	0	0	0	0	0	0	1
66	241	0	0	0	0	0	0	0	0	0	1
133	72	0	0	0	0	0	0	0	0	0	1
124	192	0	0	0	0	0	0	0	0	0	1
62	201	0	0	0	0	0	0	0	0	0	1
126	60	0	0	0	0	0	0	0	0	0	1
141	48	0	0	0	0	0	0	0	0	0	1
97	4	0	0	0	0	0	0	0	0	0	1
94	60	0	0	0	0	0	0	0	0	0	1
108	111	0	0	0	0	0	0	0	0	0	1
128	255	0	0	0	0	0	0	0	0	0	1
77	28	0	0	0	0	0	0	0	0	0	1
119	56	0	0	0	0	0	0	0	0	0	1
146	8	0	0	0	0	0	0	0	0	0	1
93	14	0	0	0	0	0	0	0	0	0	1
123	241	0	0	0	0	0	0	0	0	0	1
134	241	0	0	0	0	0	0	0	0	0	1
124	224	0	0	0	0	0	0	0	0	0	1
116	195	0	0	0	0	0	0	0	0	0	1
101	30	0	0	0	0	0	0	0	0	0	1
96	244	0	0	0	0	0	0	0	0	0	1
128	195	0	0	0	0	0	0	0	0	0	1
102	30	0	0	0	0	0	0	0	0	0	1
112	0	0	0	0	0	0	0	0	0	0	1
103	15	0	0	0	0	0	0	0	0	0	1
91	0	0	0	0	0	0	0	0	0	0	1
128	239	0	0	0	0	0	0	0	0	0	1
131	227	0	0	0	0	0	0	0	0	0	1
59	255	0	0	0	0	0	0	0	0	0	1
116	70	0	0	0	0	0	0	0	0	0	1
142	193	0	0	0	0	0	0	0	0	0	1
83	78	0	0	0	0	0	0	0	0	0	1
122	16	0	0	0	0	0	0	0	0	0	1
106	248	0	0	0	0	0	0	0	0	0	1
122	225	0	0	0	0	0	0	0	0	0	1
129	240	0	0	0	0	0	0	0	0	0	1
121	143	0	0	0	0	0	0	0	0	0	1
85	225	0	0	0	0	0	0	0	0	0	1
95	252	0	0	0	0	0	0	0	0	0	1
103	128	0	0	0	0	0	0	0	0	0	1
132	225	0	0	0	0	0	0	0	0	0	1
169	8	0	0	0	0	0	0	0	0	0	1
145	225	0	0	0	0	0	0	0	0	0	1
131	0	0	0	0	0	0	0	0	0	0	1
139	2	0	0	0	0	0	0	0	0	0	1
93	207	0	0	0	0	0	0	0	0	0	1
117	240	0	0	0	0	0	0	0	0	0	1
139	131	0	0	0	0	0	0	0	0	0	1
114	28	0	0	0	0	0	0	0	0	0	1
111	60	0	0	0	0	0	0	0	0	0	1
114	248	0	0	0	0	0	0	0	0	0	1
81	14	0	0	0	0	0	0	0	0	0	1
24	30	0	0	0	0	0	0	0	0	0	1
74	65	0	0	0	0	0	0	0	0	0	1
86	126	0	0	0	0	0	0	0	0	0	1
150	142	0	0	0	0	0	0	0	0	0	1
132	130	0	0	0	0	0	0	0	0	0	1
146	127	0	0	0	0	0	0	0	0	0	1
157	222	0	0	0	0	0	0	0	0	0	1
104	0	0	0	0	0	0	0	0	0	0	1
